Instance,Terminal,Layer,X location,Y location,Voltage
_225_,VGND,li1,16.7900,38.0800,0.000176
_224_,VGND,li1,19.5500,54.4000,0.000031
_223_,VGND,li1,22.3100,43.5200,0.000148
_222_,VGND,li1,24.1500,43.5200,0.000129
_221_,VGND,li1,32.4300,43.5200,0.000150
_220_,VGND,li1,39.7900,38.0800,0.000282
_219_,VGND,li1,51.7500,48.9600,0.000079
_218_,VGND,li1,51.7500,43.5200,0.000187
_217_,VGND,li1,50.8300,32.6400,0.000357
_216_,VGND,li1,50.3700,27.2000,0.000216
_215_,VGND,li1,50.8300,21.7600,0.000228
_214_,VGND,li1,39.7900,32.6400,0.000328
_213_,VGND,li1,29.2100,38.0800,0.000184
_212_,VGND,li1,31.5100,21.7600,0.000163
_211_,VGND,li1,17.2500,21.7600,0.000156
_210_,VGND,li1,19.5500,27.2000,0.000126
_209_,VGND,li1,13.8000,54.4000,0.000032
_208_,VGND,li1,14.9500,43.5200,0.000203
_207_,VGND,li1,17.2500,43.5200,0.000198
_206_,VGND,li1,20.4700,43.5200,0.000180
_205_,VGND,li1,17.2500,38.0800,0.000176
_204_,VGND,li1,23.9200,38.0800,0.000146
_203_,VGND,li1,29.2100,43.5200,0.000144
_202_,VGND,li1,26.9100,43.5200,0.000135
_201_,VGND,li1,32.4300,43.5200,0.000150
_200_,VGND,li1,25.9900,43.5200,0.000135
_199_,VGND,li1,35.6500,38.0800,0.000239
_198_,VGND,li1,41.1700,48.9600,0.000067
_197_,VGND,li1,41.6300,43.5200,0.000175
_196_,VGND,li1,49.9100,54.4000,0.000042
_195_,VGND,li1,44.8500,48.9600,0.000072
_194_,VGND,li1,44.8500,43.5200,0.000178
_193_,VGND,li1,47.1500,43.5200,0.000183
_192_,VGND,li1,48.5300,43.5200,0.000183
_191_,VGND,li1,46.2300,32.6400,0.000349
_190_,VGND,li1,43.0100,32.6400,0.000336
_189_,VGND,li1,48.9900,32.6400,0.000357
_188_,VGND,li1,43.9300,27.2000,0.000196
_187_,VGND,li1,43.0100,27.2000,0.000196
_186_,VGND,li1,41.1700,27.2000,0.000190
_185_,VGND,li1,43.9300,21.7600,0.000218
_184_,VGND,li1,45.7700,27.2000,0.000205
_183_,VGND,li1,42.0900,21.7600,0.000209
_182_,VGND,li1,39.3300,27.2000,0.000184
_181_,VGND,li1,37.4900,32.6400,0.000318
_180_,VGND,li1,37.4900,27.2000,0.000176
_179_,VGND,li1,39.7900,27.2000,0.000184
_178_,VGND,li1,34.9600,27.2000,0.000158
_177_,VGND,li1,29.6700,32.6400,0.000273
_176_,VGND,li1,23.2300,27.2000,0.000117
_175_,VGND,li1,27.3700,32.6400,0.000242
_174_,VGND,li1,22.7700,21.7600,0.000137
